HitApp Name,HitApp ID,JG Name,JG ID,Alias,Judge ID,Judgment Total,Judging Hours,Judgments / Hour,RTA Total,RTA Accuracy,RTA OffBy Accuracy,RTA Correct,Spam Total,Spam Accuracy,Spam OffBy Accuracy,Spam Correct,Review Total,Review Accuracy,Review Correct,Pairwise Agreement,# Overlap Pairs,Vendor ID,Total Earnings,Work Date
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MaNeumann1,543772,58,0.312053333,185.865664,1,1,,1,49,0.939,,46,0,,0,0.645833333,48,1,2.04,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,LuSlebioda1,548473,3,0.007527778,398.5239852,0,0,,0,0,0,,0,0,,0,0.944444444,18,1,0.11,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,IrGoryunova1,549726,670,2.198398889,304.7672574,7,1,,7,43,0.884,,38,0,,0,0.7890625,3712,1,23.47,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MuIbrahim37,550790,5,0.1018475,49.0930067,0,0,,0,5,0.4,,2,0,,0,,,1,0.18,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NaSaikhema1,551207,23,0.168112222,136.813372,0,0,,0,23,0.696,,16,0,,0,,,1,0.81,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,WiErmayanti1,551408,"1,388",6.8265575,203.3235639,15,0.867,,13,107,0.879,,94,0,,0,0.814986737,7540,1,48.61,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,KeLusianaHatmoko1,551424,10,0.038481389,259.8658803,1,1,,1,6,1,,6,0,,0,0.944444444,18,1,0.36,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SrEndahKustitik1,551437,464,3.376348611,137.4265674,4,1,,4,40,0.9,,36,0,,0,0.805743917,2507,1,16.26,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JuKang1,551451,276,1.409461389,195.8194827,1,1,,1,46,0.87,,40,0,,0,0.713537771,1337,1,9.67,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,HeJ41,551745,2,0.048975,40.83716182,0,0,,0,2,1,,2,0,,0,,,1,0.07,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ChWatson1,552588,61,0.862464444,70.72755334,0,0,,0,61,0.721,,44,0,,0,,,1,2.14,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,RoWen1,553434,12,0.0558375,214.9093351,0,0,,0,12,1,,12,0,,0,,,1,0.42,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DuPhamBinh1,554479,14,0.123995556,112.9072727,0,0,,0,14,0.643,,9,0,,0,,,1,0.49,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ArKumar50,554905,13,0.110368333,117.7874088,0,0,,0,13,0.846,,11,0,,0,,,1,0.46,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AyKoc1,561825,662,3.165177222,209.1510059,7,0.857,,6,28,0.857,,24,0,,0,0.77698033,3762,1,23.21,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DusWard,562536,23,0.115906111,198.436474,0,0,,0,21,0.714,,15,0,,0,0.5,12,1,0.81,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MaLamoureux,565478,18,0.063196944,284.8238971,2,1,,2,9,0.889,,8,0,,0,0.80952381,42,1,0.64,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SeCioata,565988,9,0.032789722,274.4762502,0,0,,0,7,0.857,,6,0,,0,0,12,1,0.32,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,TsMerdzhankova,567044,38,0.179365833,211.8575165,0,0,,0,38,0.763,,29,0,,0,,,1,1.34,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DaIvanova,567052,16,0.408695833,39.14891882,0,0,,0,11,0.818,,9,0,,0,0.666666667,30,1,0.57,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AiGrillaki,567058,93,0.864486389,107.5783277,1,1,,1,6,0.667,,4,0,,0,0.759689922,516,1,3.27,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,KrBudaha,567197,273,1.242413889,219.7335384,2,1,,2,50,0.82,,41,0,,0,0.77224736,1326,1,9.56,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AdNikolov,571373,239,0.893195556,267.5785818,2,1,,2,43,0.884,,38,0,,0,0.726856095,1091,1,8.4,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,VaGiannopoulos,571402,282,1.532283611,184.0390369,3,1,,3,38,0.842,,32,0,,0,0.773167358,1446,1,9.88,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SpVoutsinos,571403,75,0.301314167,248.9096375,0,0,,0,2,1,,2,0,,0,0.808219178,438,1,2.63,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,IrMorkunaite,571469,299,2.785693056,107.3341513,6,1,,6,12,0.833,,10,0,,0,0.794187426,1686,1,10.49,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,VeKumic,572389,24,0.552856111,43.41093373,1,1,,1,23,0.783,,18,0,,0,,,1,0.85,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MiMinahaz,575178,109,0.718842778,151.6326009,2,1,,2,107,0.729,,78,0,,0,,,1,3.83,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MaRamakotaiah,575435,"1,522",5.912339167,257.4277214,15,0.867,,13,103,0.845,,87,0,,0,0.756925291,8339,1,53.32,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,Jo.Krzyminska,595954,71,0.407481667,174.2409679,0,0,,0,13,0.846,,11,0,,0,0.841954023,348,1,2.49,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,IcKato,598437,76,0.712301389,106.6964086,1,1,,1,6,1,,6,0,,0,0.799516908,414,1,2.67,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnCorbachoCuecas,598737,18,0.239303056,75.21842944,0,0,,0,18,0.833,,15,0,,0,,,1,0.63,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,PaLleo,598793,59,0.277600833,212.535385,0,0,,0,23,0.739,,17,0,,0,0.662037037,216,1,2.07,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ChPark,601028,938,6.250648889,150.06442,8,1,,8,152,0.895,,136,0,,0,0.787917738,4668,1,32.86,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JeYoo,601031,46,0.273159722,168.3996441,3,0.667,,2,43,0.744,,32,0,,0,,,1,1.62,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ByKim,602202,113,1.016648889,111.1494846,3,1,,3,12,0.917,,11,0,,0,0.81122449,588,1,3.97,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DawWilliams,602574,62,0.567234167,109.3023017,1,1,,1,29,0.793,,23,0,,0,0.791666667,192,1,2.18,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AzFuadi,603782,129,1.793421667,71.9295425,1,1,,1,29,0.897,,26,0,,0,0.776094276,594,1,4.53,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DaThilagar,604126,71,0.903910556,78.54759474,1,1,,1,61,0.869,,53,0,,0,0.611111111,54,1,2.51,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SyAdil,604796,60,0.850091944,70.5806006,0,0,,0,60,0.717,,43,0,,0,,,1,2.11,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SaOng,604828,"2,622",8.686151944,301.8597898,29,0.966,,28,149,0.94,,140,0,,0,0.814441473,14583,1,91.81,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,HadBotoros,606075,43,0.289886111,148.3341159,0,0,,0,16,1,,16,0,,0,0.87654321,162,1,1.51,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AkhNasution,606116,39,0.1753,222.4757558,0,0,,0,8,1,,8,0,,0,0.844086022,186,1,1.37,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,BelRiaAgustin,607181,7,0.088739444,78.88262141,0,0,,0,7,0.857,,6,0,,0,,,1,0.25,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,FirAbadi,607190,47,0.355383611,132.251456,0,0,,0,26,0.731,,19,0,,0,0.436507937,126,1,1.65,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,VaGolubenko,607373,6,0.090045,66.63334999,0,0,,0,6,0.667,,4,0,,0,,,1,0.22,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JiAagren,607383,131,0.540367778,242.4274825,2,1,,2,22,0.727,,16,0,,0,0.705607477,642,1,4.59,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AdPutra,607839,203,1.544781389,131.4101798,2,0.5,,1,31,0.903,,28,0,,0,0.812745098,1020,1,7.11,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AySarumi,608309,56,1.038069722,53.9462801,1,1,,1,40,0.725,,29,0,,0,0.566666667,90,1,1.97,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AbPerwityasmara,609775,"1,876",5.820993056,322.2817794,17,0.941,,16,110,0.891,,98,0,,0,0.811490297,10461,1,65.68,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnCallista,609791,57,0.710128611,80.26715036,0,0,,0,41,0.854,,35,0,,0,0.822916667,96,1,2,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,BiManggala Putra,609834,6,0.047802222,125.5171773,0,0,,0,6,1,,6,0,,0,,,1,0.21,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NaAchmad Fauzy,609951,5,0.019056667,262.3753717,0,0,,0,5,1,,5,0,,0,,,1,0.18,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NuChasanah,609983,254,2.705955,93.86704509,2,0.5,,1,17,0.882,,15,0,,0,0.796453901,1410,1,8.91,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,OxSubbotina,610821,33,0.160931389,205.0563301,1,1,,1,12,1,,12,0,,0,0.616666667,120,1,1.16,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DaCzernuszka,612080,"1,741",3.972042778,438.313507,16,0.813,,13,110,0.882,,97,0,,0,0.784004128,9690,1,60.95,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AlEremita,612565,43,0.232916111,184.615825,0,0,,0,20,0.9,,18,0,,0,0.778846154,104,1,1.51,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,HaGawish,612812,600,1.700386389,352.8609756,4,1,,4,42,0.905,,38,0,,0,0.777950311,3220,1,21.01,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MaAref,612819,12,0.157017222,76.42473756,0,0,,0,12,0.667,,8,0,,0,,,1,0.42,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,EuMitcul,613848,33,0.402724722,81.9418282,1,1,,1,18,0.778,,14,0,,0,0.714285714,84,1,1.16,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SyDespland,614054,8,0.2962875,27.00080159,0,0,,0,8,0.625,,5,0,,0,,,1,0.28,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,BParson,614557,819,3.935314722,208.1155023,10,0.9,,9,63,0.873,,55,0,,0,0.798140168,4409,1,28.68,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NiVaca,615131,"1,066",2.747993333,387.9194273,6,1,,6,62,0.903,,56,0,,0,0.785237141,5988,1,37.34,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MaPanilag,618307,164,1.994276667,82.2353301,2,1,,2,33,0.848,,28,0,,0,0.843669251,774,1,5.75,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ChaLluvido,622999,10,0.155606389,64.2647135,0,0,,0,10,0.8,,8,0,,0,,,1,0.35,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,FreBurmestev,623048,17,0.339695,50.04489321,0,0,,0,17,0.824,,14,0,,0,,,1,0.6,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NanWidjiati,623607,27,0.340983611,79.18269125,0,0,,0,14,0.786,,11,0,,0,0.871794872,78,1,0.95,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,EkiKrisnandi,623610,18,0.178587778,100.790772,0,0,,0,17,0.588,,10,0,,0,1,6,1,0.64,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,TarSitumorang,623623,27,0.972285556,27.76961958,1,1,,1,12,0.917,,11,0,,0,0.785714286,84,1,0.95,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AguSupriyanto,623626,64,0.466331111,137.2415403,0,0,,0,28,0.75,,21,0,,0,0.797029703,202,1,2.25,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DinRagaie,630781,72,1.183359444,60.84372786,2,1,,2,26,0.846,,22,0,,0,0.806818182,264,1,2.55,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnWoolfolkDominguez,640214,44,0.330664722,133.0652986,0,0,,0,14,0.857,,12,0,,0,0.722222222,180,1,1.54,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,RoMora Peralta,640463,324,2.889604167,112.1260842,2,1,,2,28,0.964,,27,0,,0,0.813860252,1746,1,11.36,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,QaHari Mukti Wibowo,640979,14,0.2376175,58.91821941,0,0,,0,14,0.786,,11,0,,0,,,1,0.49,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,BrBrahmana,640986,64,1.524231944,41.98836026,2,0.5,,1,21,0.857,,18,0,,0,0.731707317,246,1,2.25,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SaSahidin,641004,444,5.1305825,86.53988119,3,1,,3,38,0.868,,33,0,,0,0.758064516,2418,1,15.57,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnKarsince,641042,56,1.916969444,29.21277653,0,0,,0,22,1,,22,0,,0,0.784313725,204,1,1.97,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JoTangkulung,641050,"1,901",5.854043056,324.7328354,16,0.938,,15,158,0.873,,138,0,,0,0.792581084,10298,1,66.57,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AiFanani,641066,35,0.233331389,150.00125,0,0,,0,35,0.657,,23,0,,0,,,1,1.23,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ChWirawan,641073,49,0.6517125,75.1865278,0,0,,0,20,1,,20,0,,0,0.75862069,174,1,1.72,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,CuIdilia,641075,509,3.724163056,136.6750039,4,0.75,,3,37,0.919,,34,0,,0,0.765586035,2807,1,17.84,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,EvCondeGutierrez,641710,36,0.274639444,131.0809526,1,1,,1,3,1,,3,0,,0,0.828125,192,1,1.27,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnGomezrodulfoGarrido,641732,18,0.189604722,94.9343444,0,0,,0,15,0.933,,14,0,,0,0.833333333,18,1,0.64,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MiSegoviaGil,641784,241,1.622683889,148.5193768,2,0.5,,1,18,0.778,,14,0,,0,0.791855204,1326,1,8.45,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ArOviedoUlla,641799,12,0.092138611,130.2385597,0,0,,0,12,0.5,,6,0,,0,,,1,0.42,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,EsPerez1,641855,176,1.998602222,88.06154524,5,1,,5,28,0.893,,25,0,,0,0.762237762,858,1,6.18,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DexMendoza,642693,86,1.095798333,78.48159409,0,0,,0,7,0.857,,6,0,,0,0.827004219,474,1,3.02,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JefDapuyen,642727,1,0.022186944,45.07155109,0,0,,0,1,1,,1,0,,0,,,1,0.04,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JunFlores1,642776,81,0.6276625,129.050246,0,0,,0,11,0.818,,9,0,,0,0.745238095,420,1,2.84,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,YiAlkaya,642972,84,1.020936667,82.2773858,0,0,,0,30,0.8,,24,0,,0,0.75,324,1,2.94,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ErTakamuki,642984,321,2.980045556,107.7164741,3,1,,3,26,0.923,,24,0,,0,0.7956621,1752,1,11.25,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,HiMatsuoka,643030,27,0.055862778,483.3272006,0,0,,0,27,0.556,,15,0,,0,,,1,0.95,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ChaWahab,643158,447,3.256513889,137.2633482,5,1,,5,29,0.897,,26,0,,0,0.794419368,2437,1,15.69,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AhmToyib1,643196,25,0.247855,100.8654253,1,1,,1,24,0.75,,18,0,,0,,,1,0.88,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DonOktariana,643202,727,3.439415833,211.3731038,8,0.75,,6,78,0.859,,67,0,,0,0.841743725,3785,1,25.46,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,EdwTirta,643212,18,0.582955833,30.87712477,0,0,,0,18,0.833,,15,0,,0,,,1,0.63,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NiSabinin,643242,29,0.109569444,264.6723286,0,0,,0,22,0.909,,20,0,,0,0.571428571,42,1,1.02,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnKudryavtseva,643284,38,0.260699722,145.7615669,0,0,,0,22,0.727,,16,0,,0,0.816091954,87,1,1.33,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AlSorokin,643293,7,0.104818611,66.78203351,0,0,,0,7,0.857,,6,0,,0,,,1,0.25,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ÐšÐœÐµÑ…Ð¾Ð½Ð¾ÑˆÐ¸Ð½,643331,39,0.162948889,239.338852,0,0,,0,37,0.811,,30,0,,0,1,12,1,1.37,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ElPraporshchikova,643350,246,2.519024444,97.65685305,2,0.5,,1,33,0.848,,28,0,,0,0.785942492,1252,1,8.63,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnGlukhov,643370,37,0.673074167,54.97165369,0,0,,0,13,0.923,,12,0,,0,0.75,144,1,1.3,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,UlBorodulina,643379,47,0.393618611,119.4049231,0,0,,0,19,0.895,,17,0,,0,0.797619048,168,1,1.66,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ViVasilyevich Karpov,643382,926,5.216576389,177.5110592,7,1,,7,43,0.953,,41,0,,0,0.828957382,5256,1,32.45,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,IlPonomarev,643385,42,0.481107778,87.29852632,0,0,,0,42,0.81,,34,0,,0,,,1,1.48,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,IvNovikov,643397,157,1.652938889,94.98233786,1,1,,1,35,0.829,,29,0,,0,0.787878788,726,1,5.51,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,NaPanova,643478,27,0.171311111,157.6079907,1,1,,1,26,0.731,,19,0,,0,,,1,0.95,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,KoPutilov,643522,369,5.166075556,71.42752676,6,1,,6,58,0.828,,48,0,,0,0.851040526,1826,1,12.94,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnPetukhov1,643541,24,0.11045,217.2928927,0,0,,0,24,0.875,,21,0,,0,,,1,0.84,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnNikanov,643542,176,2.273944444,77.39854878,2,1,,2,34,0.853,,29,0,,0,0.753309266,831,1,6.18,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnStrigina,643558,213,1.825324167,116.6916014,2,1,,2,13,1,,13,0,,0,0.818181818,1188,1,7.46,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,LaNikanova,643560,68,0.911007778,74.64261191,0,0,,0,67,0.761,,51,0,,0,0.833333333,6,1,2.39,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AnLastukhina,643614,11,0.046713889,235.4760064,0,0,,0,11,0.818,,9,0,,0,,,1,0.39,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,HafZamzam,643871,38,0.317085278,119.8415778,0,0,,0,19,0.947,,18,0,,0,0.877192982,114,1,1.34,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ThyBasmar,643875,2,0.015239722,131.2359878,0,0,,0,2,0.5,,1,0,,0,,,1,0.07,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JefApriyanto,643938,556,3.943329444,140.9976031,4,0.75,,3,58,0.828,,48,0,,0,0.713900135,2964,1,19.49,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,EboPranata,644078,16,0.251649167,63.58058011,0,0,,0,16,0.625,,10,0,,0,,,1,0.56,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,RacAkbar,644086,14,0.068182222,205.3321166,0,0,,0,6,1,,6,0,,0,0.6875,48,1,0.49,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,RacAswintarto,644091,145,1.959672222,73.99196578,3,1,,3,31,0.871,,27,0,,0,0.798798799,666,1,5.09,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,GlGaxiolaEspinoza,644965,103,0.905160278,113.7920018,1,1,,1,54,0.815,,44,0,,0,0.788194444,288,1,3.61,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JoJane,645322,8,0.095851389,83.46253604,0,0,,0,8,1,,8,0,,0,,,1,0.28,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,JuMartinezGiraldez,645323,73,0.257955278,282.9947913,1,1,,1,29,0.828,,24,0,,0,0.76744186,258,1,2.57,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,PhiRojas,645658,298,3.898820556,76.43337152,1,0,,0,40,0.925,,37,0,,0,0.755409836,1525,1,10.45,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,ViJaswal,645681,4,0.128523611,31.12268606,0,0,,0,4,0.75,,3,0,,0,,,1,0.14,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,AqiAini Nurani,645723,18,0.085609444,210.2571757,0,0,,0,18,0.667,,12,0,,0,,,1,0.63,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,SyaNadlar,645736,"2,124",8.000229722,265.4923763,21,0.81,,17,141,0.887,,125,0,,0,0.784436264,11681,1,74.37,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,DafWiradwinanda,645738,22,0.299391111,73.48247554,0,0,,0,22,0.818,,18,0,,0,,,1,0.77,2020-11-01T00:00
Cleanbody New Primary Content Metrics,44011,Crowd ABH All,24083,MohDarmawan,645739,200,1.994765,100.2624369,2,1,,2,9,1,,9,0,,0,0.808641975,1134,1,7.01,2020-11-01T00:00
